SEARCH_DATE,HOTEL_ID,CHECK_IN_DATE,ELIGIBLE_IMPRESSIONS,IMPRESSIONS,TRANSITION_PAGE_OPENS,BOOKING_FORM_OPENS,BOOKINGS
2019-08-11,106124,2019-08-18,3,0,0,0,0
2019-09-07,163353,2019-09-07,217,66,15,3,0
2019-08-19,132524,2019-09-10,2,2,1,0,0
2019-08-24,224660,2019-08-31,22,15,3,1,0
2019-07-17,127313,2019-07-17,50,5,1,0,0
2019-07-13,422182,2019-08-16,1,1,0,0,0
2019-08-31,206024,2019-09-01,8,1,0,0,0
2019-08-02,621642,2019-08-02,50,11,2,0,0
2019-08-01,138129,2019-08-01,59,8,2,0,0
2019-08-25,326410,2019-08-25,25,4,1,0,0
2019-07-18,160738,2019-07-19,24,1,0,0,0
2019-07-25,196235,2019-07-26,35,13,2,0,0
2019-09-14,195749,2019-09-20,11,7,1,0,0
2019-09-11,114303,2019-09-11,12,12,3,0,0
2019-08-25,125801,2019-08-25,24,1,0,0,0
2019-07-23,109186,2019-07-24,7,3,1,0,0
2019-09-15,106251,2019-09-15,131,26,7,1,0
2019-07-21,128636,2019-07-21,43,2,0,0,0
2019-08-26,163141,2019-08-30,73,25,5,1,0
2019-09-14,152625,2019-09-14,1114,509,126,23,0
2019-08-06,121788,2019-08-08,70,7,1,0,0
2019-07-24,322089,2019-07-24,10,10,3,0,0
2019-07-19,125470,2019-07-19,67,10,2,0,0
2019-09-03,421754,2019-09-07,31,8,2,0,0
2019-07-17,216352,2019-07-19,20,4,1,0,0
2019-07-19,359845,2019-07-20,61,11,3,0,0
2019-07-04,853357,2019-07-04,21,4,1,0,0
2019-08-23,115897,2019-08-25,10,3,1,0,0
2019-07-20,138938,2019-07-20,127,29,5,1,0
2019-08-30,771045,2019-09-01,182,36,8,1,0
2019-08-14,206525,2019-08-15,12,3,1,0,0
2019-07-05,369933,2019-07-05,65,10,2,0,0
2019-08-15,386076,2019-08-15,17,6,1,0,0
2019-08-05,107259,2019-08-11,16,4,1,0,0
2019-08-24,748199,2019-08-31,33,6,2,0,0
2019-07-07,116425,2019-07-07,11,2,0,0,0
2019-09-07,255999,2019-09-07,42,6,1,0,0
2019-08-23,718690,2019-08-24,4,8,1,0,0
2019-08-01,545776,2019-08-01,46,6,1,0,0
2019-08-09,249631,2019-08-11,10,3,1,0,0
2019-07-31,220654,2019-08-02,9,2,0,0,0
2019-07-25,266973,2019-07-25,16,2,0,0,0
2019-08-08,182932,2019-08-08,69,36,8,1,0
2019-08-08,193843,2019-08-08,114,11,2,0,0
2019-08-08,112728,2019-08-08,6,1,0,0,0
2019-08-13,173700,2019-08-15,1,1,0,0,0
2019-07-05,356372,2019-07-05,35,2,0,0,0
2019-08-25,264793,2019-08-25,41,4,1,0,0
2019-07-02,120098,2019-07-03,7,2,0,0,0
2019-08-23,200062,2019-08-23,14,1,0,0,0
2019-08-30,107610,2019-08-31,9,5,1,0,0
2019-09-14,117909,2019-09-14,39,9,2,0,0
2019-08-09,385634,2019-08-09,85,19,5,1,0
2019-07-16,130786,2019-08-24,8,5,1,0,0
2019-07-19,250146,2019-07-19,57,9,2,0,0
2019-07-27,119736,2019-08-30,1,1,0,0,0
2019-07-14,136032,2019-07-14,21,2,0,0,0
2019-07-23,410014,2019-07-23,33,8,2,0,0
2019-07-06,571546,2019-07-06,82,19,4,1,0
2019-08-24,148987,2019-08-25,53,16,5,0,0
2019-09-15,112388,2019-09-15,204,22,6,0,0
2019-09-12,272569,2019-09-15,6,0,0,0,0
2019-08-19,204205,2019-08-24,4,3,1,0,0
2019-09-06,357305,2019-09-06,32,11,2,0,0
2019-07-08,194869,2019-07-08,137,7,2,0,0
2019-09-05,922361,2019-09-06,11,3,1,0,0
2019-08-26,112914,2019-08-26,692,117,35,2,0
2019-08-20,145347,2019-08-23,11,10,2,0,0
2019-09-03,474333,2019-09-03,67,14,4,1,0
2019-08-24,109419,2019-09-21,10,7,1,0,0
2019-08-25,118235,2019-08-25,27,6,1,0,0
2019-07-06,590270,2019-07-08,9,5,1,0,0
2019-08-05,126371,2019-08-05,27,8,1,0,0
2019-09-05,199447,2019-09-06,10,3,1,0,0
2019-09-03,164084,2019-09-03,80,17,3,1,0
2019-07-06,639932,2019-08-03,1,1,0,0,0
2019-09-01,778212,2019-09-01,12,2,0,0,0
2019-07-27,122284,2019-07-27,81,19,3,0,0
2019-07-02,122485,2019-07-02,22,0,0,0,0
2019-07-03,120125,2019-07-04,18,13,4,0,0
2019-07-05,209479,2019-07-05,75,16,4,0,0
2019-07-26,235281,2019-07-27,7,2,1,0,0
2019-08-08,109148,2019-08-08,74,11,3,0,0
2019-08-12,115771,2019-08-18,2,1,0,0,0
2019-09-07,857493,2019-09-07,57,10,3,0,0
2019-08-19,125012,2019-08-19,54,14,4,0,0
2019-09-07,129088,2019-09-07,22,2,1,0,0
2019-07-02,116864,2019-07-12,4,1,0,0,0
2019-07-17,171412,2019-07-17,58,4,1,0,0
2019-07-13,246713,2019-08-09,2,2,1,0,0
2019-08-16,507564,2019-08-16,13,4,1,0,0
2019-07-19,125687,2019-07-20,31,7,2,0,0
2019-08-22,196437,2019-08-22,26,3,1,0,0
2019-09-13,265006,2019-09-13,30,5,1,0,0
2019-09-09,139402,2019-09-11,74,31,5,1,0
2019-07-09,108993,2019-07-09,104,20,5,1,0
2019-08-22,106121,2019-08-22,49,23,5,1,0
2019-08-22,213843,2019-10-11,6,4,1,0,0
2019-08-19,309101,2019-08-23,24,11,2,0,0
2019-08-10,137719,2019-08-11,5,1,0,0,0
2019-08-02,161184,2019-08-08,10,0,0,0,0
2019-08-12,121062,2019-08-12,32,0,0,0,0
2019-09-09,125729,2019-09-09,209,11,2,0,0
2019-09-08,311486,2019-10-04,4,2,0,0,0
2019-08-09,123313,2019-08-10,8,2,0,0,0
2019-08-11,400448,2019-08-11,27,1,0,0,0
2019-08-11,179815,2019-08-11,19,1,0,0,0
2019-09-06,111379,2019-09-07,8,4,1,0,0
2019-07-22,140898,2019-08-04,2,2,1,0,0
2019-08-28,112578,2019-08-28,48,7,1,0,0
2019-07-23,122043,2019-07-27,30,9,2,0,0
2019-09-08,455139,2019-09-08,11,2,1,0,0
2019-09-15,377549,2019-09-15,6,2,0,0,0
2019-08-02,264267,2019-08-02,50,11,3,0,0
2019-08-11,106699,2019-08-19,1,1,0,0,0
2019-08-03,148522,2019-08-03,59,7,1,0,0
2019-09-12,616404,2019-09-12,23,3,1,0,0
2019-09-04,107877,2019-09-04,29,2,1,0,0
2019-07-18,313597,2019-07-18,27,4,1,0,0
2019-08-18,137709,2019-08-18,57,1,0,0,0
2019-07-07,170406,2019-07-07,21,2,0,0,0
2019-07-25,117814,2019-07-25,185,64,19,1,0
2019-09-10,107508,2019-09-22,1,1,0,0,0
2019-07-17,229298,2019-07-17,20,4,1,0,0
2019-07-28,267886,2019-07-28,101,10,2,0,0
2019-08-03,205085,2019-08-04,33,6,2,0,0
2019-08-14,191033,2019-08-14,43,13,3,1,0
2019-07-26,138921,2019-07-27,14,9,2,0,0
2019-08-07,146673,2019-08-09,36,1,0,0,0
2019-07-20,188620,2019-07-26,2,0,0,0,0
2019-08-02,441343,2019-08-02,156,43,7,1,0
2019-07-10,186492,2019-07-13,7,1,0,0,0
2019-08-13,107035,2019-08-17,18,4,1,0,0
2019-09-06,404488,2019-09-07,4,2,1,0,0
2019-09-14,253288,2019-09-14,20,4,1,0,0
2019-07-26,506116,2019-07-26,27,3,0,0,0
2019-08-10,171905,2019-08-10,24,3,1,0,0
2019-07-09,179062,2019-08-18,3,2,0,0,0
2019-07-18,105302,2019-07-20,3,1,0,0,0
2019-08-21,148552,2019-08-22,10,6,2,0,0
2019-08-01,143294,2019-08-01,20,2,0,0,0
2019-09-09,171158,2019-09-09,16,4,1,0,0
2019-07-03,139442,2019-07-03,27,2,0,0,0
2019-09-10,202134,2019-09-10,49,7,2,0,0
2019-08-20,119116,2019-08-20,302,44,11,1,0
2019-08-20,414603,2019-08-24,4,4,1,0,0
2019-08-28,114760,2019-09-06,4,2,1,0,0
2019-07-31,112570,2019-08-03,8,4,1,0,0
2019-09-12,202513,2019-09-12,12,0,0,0,0
2019-09-08,212465,2019-09-20,2,1,0,0,0
2019-08-01,148856,2019-08-01,81,8,1,0,0
2019-07-13,260479,2019-07-13,38,18,3,0,0
2019-08-14,106076,2019-08-14,207,10,2,0,0
2019-08-05,163135,2019-08-10,5,1,0,0,0
2019-07-22,341919,2019-07-22,34,3,1,0,0
2019-08-31,116542,2019-09-07,5,2,0,0,0
2019-09-12,203311,2019-09-12,28,3,1,0,0
2019-07-24,550847,2019-07-27,14,6,1,0,0
2019-08-30,142994,2019-09-28,4,4,1,0,0
2019-07-05,127992,2019-07-06,6,6,1,0,0
2019-09-06,309910,2019-09-06,32,3,0,0,0
2019-08-24,264356,2019-08-25,20,7,2,0,0
2019-08-07,112667,2019-08-09,25,5,1,0,0
2019-07-12,552765,2019-07-12,28,3,1,0,0
2019-08-16,200944,2019-08-17,2,2,0,0,0
2019-08-02,127504,2019-08-03,15,6,1,0,0
2019-07-13,105916,2019-07-13,34,9,2,0,0
2019-07-29,261414,2019-08-03,6,1,0,0,0
2019-07-02,130716,2019-07-05,2,2,0,0,0
2019-07-19,426056,2019-07-20,2,0,0,0,0
2019-07-12,121130,2019-08-31,3,3,1,0,0
2019-08-15,149738,2019-08-15,30,6,1,0,0
2019-08-02,142994,2019-08-31,2,1,0,0,0
2019-07-16,325897,2019-07-16,63,43,7,1,0
2019-07-26,139402,2019-08-02,299,118,30,3,0
2019-08-22,175608,2019-08-25,79,21,6,1,0
2019-09-05,447107,2019-09-05,7,3,1,0,0
2019-07-27,430453,2019-07-28,4,1,0,0,0
2019-07-17,266603,2019-07-17,42,3,1,0,0
2019-07-20,170433,2019-07-20,86,15,4,1,0
2019-08-27,186061,2019-08-27,10,1,0,0,0
2019-07-24,258607,2019-07-24,30,7,2,0,0
2019-07-10,269987,2019-07-10,32,3,0,0,0
2019-08-02,224957,2019-08-02,92,20,4,1,0
2019-08-03,105592,2019-08-10,4,1,0,0,0
2019-08-18,150080,2019-08-18,17,4,1,0,0
2019-07-22,193283,2019-07-24,3,1,0,0,0
2019-08-13,177997,2019-08-18,6,3,1,0,0
2019-07-25,122337,2019-07-27,70,33,7,0,0
2019-08-17,467839,2019-08-17,52,32,9,1,0
2019-08-05,551661,2019-08-08,7,1,0,0,0
2019-09-15,174214,2019-09-15,22,1,0,0,0
2019-07-22,259988,2019-07-23,39,12,3,0,0
2019-08-24,121331,2019-08-24,122,14,3,0,0
2019-09-11,112870,2019-09-11,190,14,2,0,0
2019-07-06,169348,2019-07-06,49,7,1,0,0
2019-07-20,116867,2019-07-20,35,12,2,0,0
2019-07-03,476871,2019-07-03,8,4,1,0,0
2019-07-04,120129,2019-07-04,34,9,3,0,0
2019-08-09,115780,2019-08-09,7,2,0,0,0
2019-08-14,512137,2019-08-14,31,3,1,0,0
2019-08-31,178057,2019-09-01,30,7,1,0,0
2019-08-20,205546,2019-08-24,20,4,1,0,0
2019-07-23,174107,2019-07-27,7,7,1,0,0
2019-08-29,492694,2019-08-29,37,15,2,0,0
2019-08-20,152055,2019-08-20,23,3,1,0,0
2019-08-31,590881,2019-09-01,35,6,1,0,0
2019-09-10,134988,2019-10-12,4,3,1,0,0
2019-07-30,392609,2019-07-30,10,0,0,0,0
2019-08-13,360047,2019-08-16,1,0,0,0,0
2019-09-09,680262,2019-09-09,45,4,1,0,0
2019-08-14,114822,2019-08-30,17,4,1,0,0
2019-07-19,278459,2019-07-20,6,1,0,0,0
2019-08-11,617119,2019-08-11,37,8,2,0,0
2019-09-12,543409,2019-09-21,14,2,0,0,0
2019-08-28,137791,2019-09-21,2,2,1,0,0
2019-08-30,142609,2019-08-30,26,2,0,0,0
2019-08-23,125510,2019-08-25,44,9,2,0,0
2019-07-15,208723,2019-07-24,2,1,0,0,0
2019-09-15,309366,2019-09-21,4,1,0,0,0
2019-08-17,115100,2019-08-18,46,12,3,0,0
2019-08-29,147260,2019-08-30,15,4,1,0,0
2019-07-08,108335,2019-07-20,5,1,0,0,0
2019-08-15,196480,2019-08-15,35,8,2,0,0
2019-07-06,184439,2019-07-09,2,1,0,0,0
2019-08-17,105875,2019-08-18,14,4,1,0,0
2019-07-25,582012,2019-08-03,21,7,1,0,0
2019-08-25,201144,2019-08-25,18,3,1,0,0
2019-08-28,107615,2019-08-29,1,0,0,0,0
2019-09-07,164084,2019-11-29,4,1,0,0,0
2019-08-27,1053673,2019-08-27,28,2,1,0,0
2019-08-16,686193,2019-08-16,101,21,4,0,0
2019-08-21,149656,2019-08-21,29,3,1,0,0
2019-09-14,141260,2019-09-14,36,5,1,0,0
2019-07-20,266152,2019-07-22,5,1,0,0,0
2019-08-28,486757,2019-09-06,2,0,0,0,0
2019-07-05,108032,2019-07-05,70,6,2,0,0
2019-09-07,215689,2019-09-20,22,9,1,0,0
2019-09-02,446514,2019-09-02,19,6,2,0,0
2019-08-28,117699,2019-08-29,14,5,1,0,0
2019-08-11,171804,2019-08-11,24,2,0,0,0
2019-07-05,250986,2019-07-05,23,7,1,0,0
2019-07-19,112830,2019-07-19,10,6,1,0,0
2019-08-11,125995,2019-08-17,1,1,0,0,0
2019-08-27,499046,2019-08-27,8,3,1,0,0
2019-08-01,131289,2019-08-01,191,15,2,0,0
2019-09-14,460565,2019-09-14,65,17,4,1,0
2019-07-24,471936,2019-07-24,12,2,1,0,0
2019-07-06,486974,2019-07-06,62,5,1,0,0
2019-08-27,145351,2019-08-27,35,7,2,0,0
2019-08-09,133786,2019-08-13,210,13,3,1,0
2019-07-06,379186,2019-07-06,25,1,0,0,0
2019-07-28,629203,2019-08-04,23,6,2,0,0
2019-08-20,150383,2019-08-21,1,0,0,0,0
2019-09-10,751335,2019-10-01,1,1,0,0,0
2019-07-04,492972,2019-07-05,4,2,0,0,0
2019-07-27,884835,2019-07-28,6,1,0,0,0
2019-07-10,183003,2019-07-27,8,4,1,0,0
2019-08-30,108330,2019-08-30,77,9,1,0,0
2019-08-18,149495,2019-08-23,10,1,0,0,0
2019-07-17,196255,2019-07-17,48,7,1,0,0
2019-08-23,271929,2019-08-23,51,3,1,0,0
2019-08-08,106062,2019-08-29,22,4,1,0,0
2019-07-30,122979,2019-07-31,3,1,0,0,0
2019-08-15,145304,2019-08-19,3,3,1,0,0
2019-09-14,143075,2019-09-14,50,1,0,0,0
2019-07-08,105906,2019-07-08,137,27,6,1,0
2019-08-14,111235,2019-09-28,2,1,0,0,0
2019-08-07,192254,2019-08-07,107,18,5,1,0
2019-08-16,732372,2019-08-16,99,4,1,0,0
2019-08-08,642522,2019-08-09,3,0,0,0,0
2019-07-06,242091,2019-07-06,41,3,1,0,0
2019-08-24,139583,2019-09-20,5,1,0,0,0
2019-07-13,205985,2019-07-13,79,77,20,2,0
2019-08-14,271617,2019-08-14,15,2,0,0,0
2019-07-15,137955,2019-07-26,7,3,1,0,0
2019-08-01,264600,2019-08-01,16,3,1,0,0
2019-07-24,149482,2019-07-26,16,5,1,0,0
2019-07-14,112388,2019-07-14,336,35,9,0,0
2019-08-09,117639,2019-08-09,48,9,2,0,0
2019-07-10,124379,2019-07-13,1,1,0,0,0
2019-08-31,242550,2019-08-31,15,3,1,0,0
2019-07-02,127933,2019-07-03,5,1,0,0,0
2019-09-15,108540,2019-10-10,4,0,0,0,0
2019-08-02,106471,2019-08-03,11,3,1,0,0
2019-08-10,499148,2019-08-10,9,3,1,0,0
2019-08-20,112725,2019-08-20,13,1,0,0,0
2019-08-31,133767,2019-08-31,49,21,4,0,0
2019-07-20,116949,2019-07-20,147,24,4,1,0
2019-07-11,228039,2019-07-13,5,2,1,0,0
2019-07-12,423710,2019-07-13,7,1,0,0,0
2019-08-09,169234,2019-08-11,1,1,0,0,0
2019-07-29,351666,2019-07-29,28,3,1,0,0
2019-07-04,115660,2019-07-04,64,10,2,0,0
2019-07-09,209112,2019-07-09,56,7,2,0,0
2019-08-22,127358,2019-09-06,1,1,0,0,0
2019-07-26,162786,2019-07-26,2,1,0,0,0
2019-07-03,123518,2019-07-06,11,4,1,0,0
2019-07-15,123428,2019-07-16,1,1,0,0,0
2019-07-16,203704,2019-07-20,1,1,0,0,0
2019-07-04,108540,2019-07-20,41,25,5,0,0
2019-07-17,106543,2019-07-27,1,0,0,0,0
2019-07-16,161330,2019-07-16,45,2,0,0,0
2019-07-14,233404,2019-07-14,45,7,2,0,0
2019-07-12,106061,2019-07-13,116,46,12,1,0
2019-08-24,117794,2019-08-24,53,18,3,1,0
2019-08-03,266637,2019-08-12,4,5,1,0,0
2019-08-03,138155,2019-08-03,25,5,1,0,0
2019-08-29,129898,2019-08-29,38,4,1,0,0
2019-07-23,257163,2019-07-23,37,2,0,0,0
2019-07-02,484586,2019-07-02,11,2,0,0,0
2019-09-14,188325,2019-09-14,288,44,7,1,0
2019-08-17,765163,2019-08-17,20,2,0,0,0
2019-07-06,116832,2019-07-06,19,7,1,0,0
2019-09-13,128461,2019-09-14,9,7,1,0,0
2019-09-09,207652,2019-09-10,4,1,0,0,0
2019-07-21,426056,2019-07-21,28,4,1,0,0
2019-08-25,384957,2019-08-31,58,45,12,2,0
2019-07-22,110626,2019-07-23,1,0,0,0,0
2019-07-24,275405,2019-07-28,3,1,0,0,0
2019-08-28,112915,2019-11-09,24,15,3,0,0
2019-09-14,1040083,2019-09-14,45,5,1,0,0
2019-07-16,221325,2019-07-17,2,2,0,0,0
2019-07-01,118229,2019-07-01,123,10,2,0,0
2019-09-13,134840,2019-09-28,5,2,1,0,0
2019-08-24,202112,2019-08-24,28,12,2,0,0
2019-09-06,499121,2019-09-08,1,1,0,0,0
2019-08-12,111955,2019-08-12,35,9,1,0,0
2019-07-21,107868,2019-07-21,38,4,1,0,0
2019-07-01,109622,2019-07-03,8,4,1,0,0
2019-08-15,592342,2019-08-15,4,2,0,0,0
2019-08-11,137755,2019-08-11,10,1,0,0,0
2019-08-30,134767,2019-08-31,7,1,0,0,0
2019-09-02,148879,2019-09-02,126,36,7,1,0
2019-07-18,134723,2019-07-18,34,3,1,0,0
2019-08-05,229326,2019-08-06,4,2,0,0,0
2019-07-22,149495,2019-07-24,2,1,0,0,0
2019-07-31,107614,2019-07-31,99,12,3,1,0
2019-08-02,129355,2019-08-02,62,5,1,0,0
2019-08-02,259988,2019-08-22,4,3,1,0,0
2019-07-23,118338,2019-08-10,2,2,0,0,0
2019-07-07,112914,2019-07-23,37,5,1,0,0
2019-07-20,686193,2019-07-20,51,18,5,1,0
2019-07-06,106462,2019-07-13,3,3,1,0,0
2019-07-20,122258,2019-07-27,9,0,0,0,0
2019-07-22,149109,2019-07-22,50,1,0,0,0
2019-08-12,137984,2019-08-12,34,8,2,0,0
2019-08-26,189854,2019-08-26,8,3,1,0,0
2019-09-01,133855,2019-09-03,1,1,0,0,0
2019-08-15,426578,2019-08-19,6,2,0,0,0
2019-07-01,106090,2019-07-03,12,3,1,0,0
2019-07-30,128064,2019-08-02,24,6,2,0,0
2019-08-02,112563,2019-08-06,1,1,0,0,0
2019-09-14,234010,2019-09-20,2,1,0,0,0
2019-07-15,422149,2019-07-17,2,2,1,0,0
2019-07-12,443972,2019-07-12,44,1,0,0,0
2019-07-20,111635,2019-07-20,130,13,2,0,0
2019-08-06,132883,2019-08-06,7,1,0,0,0
2019-09-06,354172,2019-09-06,11,1,0,0,0
2019-07-12,114303,2019-07-12,175,174,38,3,0
2019-08-24,115100,2019-08-24,574,98,24,2,0
2019-07-03,132092,2019-07-03,245,51,11,1,0
2019-07-10,274046,2019-07-11,28,5,1,0,0
2019-08-16,142122,2019-08-16,20,6,1,0,0
2019-07-03,124982,2019-07-03,76,12,3,0,0
2019-09-01,112170,2019-09-07,19,13,3,0,0
2019-07-02,197514,2019-07-02,36,5,1,0,0
2019-08-19,127446,2019-08-26,1,0,0,0,0
2019-09-09,725410,2019-09-09,18,4,1,0,0
2019-09-02,181542,2019-09-02,21,4,1,0,0
2019-08-12,205473,2019-08-16,3,2,0,0,0
2019-08-15,108495,2019-08-18,2,1,0,0,0
2019-07-28,239617,2019-07-28,70,12,2,0,0
2019-09-05,108540,2019-10-20,13,8,1,0,0
2019-09-13,143106,2019-09-13,14,2,0,0,0
2019-07-07,187528,2019-07-13,1,1,0,0,0
2019-07-26,209436,2019-07-27,7,4,1,0,0
2019-08-22,200095,2019-08-22,27,4,1,0,0
2019-07-06,107413,2019-07-06,66,4,1,0,0
2019-08-18,131453,2019-08-18,23,1,0,0,0
2019-09-02,714712,2019-09-03,6,3,0,0,0
2019-08-15,112390,2019-09-14,3,2,0,0,0
2019-08-01,262485,2019-08-03,7,2,0,0,0
2019-08-01,194333,2019-08-03,21,10,2,0,0
2019-07-20,575914,2019-08-10,2,2,1,0,0
2019-09-13,124473,2019-09-13,26,4,1,0,0
2019-09-09,269355,2019-09-21,1,0,0,0,0
2019-08-11,115653,2019-08-16,35,15,3,0,0
2019-08-11,231524,2019-08-12,19,6,1,0,0
2019-08-31,225067,2019-08-31,128,33,7,1,0
2019-08-09,116893,2019-08-18,7,3,0,0,0
2019-09-02,664396,2019-09-02,13,2,1,0,0
2019-07-19,118391,2019-07-24,1,1,0,0,0
2019-07-25,339516,2019-07-25,12,2,0,0,0
2019-07-27,107494,2019-07-28,27,1,0,0,0
2019-09-06,266456,2019-09-06,33,3,1,0,0
2019-07-07,308804,2019-07-08,7,2,1,0,0
2019-08-28,424952,2019-09-14,3,2,0,0,0
2019-08-17,263773,2019-08-17,131,29,7,1,0
2019-07-25,141236,2019-07-27,11,1,0,0,0
2019-08-16,211101,2019-08-17,14,10,3,0,0
2019-07-30,130154,2019-07-31,6,2,1,0,0
2019-08-11,105324,2019-08-13,13,5,1,0,0
2019-08-15,464686,2019-08-16,4,2,1,0,0
2019-07-08,614110,2019-07-13,9,4,1,0,0
2019-08-24,122284,2019-09-14,2,2,0,0,0
2019-09-03,173630,2019-09-03,17,7,2,0,0
2019-07-31,204764,2019-07-31,107,13,2,0,0
2019-07-27,117819,2019-08-02,6,2,0,0,0
2019-08-18,506166,2019-08-18,19,5,1,0,0
2019-08-16,115570,2019-08-16,70,18,5,1,0
2019-08-17,106985,2019-08-20,14,2,1,0,0
2019-08-08,270625,2019-08-08,10,5,1,0,0
2019-08-12,494066,2019-08-13,16,0,0,0,0
2019-08-09,192281,2019-08-10,10,5,1,0,0
2019-09-01,139547,2019-09-01,35,4,1,0,0
2019-08-15,120698,2019-08-16,35,8,2,0,0
2019-09-06,106841,2019-09-06,37,6,2,0,0
2019-09-01,141810,2019-09-01,136,45,13,1,0
2019-08-21,108313,2019-08-21,49,1,0,0,0
2019-08-29,446818,2019-08-30,12,2,0,0,0
2019-07-25,111193,2019-07-27,8,3,1,0,0
2019-09-06,202082,2019-09-08,1,1,0,0,0
2019-07-22,161791,2019-07-22,50,3,1,0,0
2019-09-12,138979,2019-09-21,3,2,1,0,0
2019-07-16,164084,2019-07-16,182,19,4,1,0
2019-08-11,238389,2019-08-18,4,4,1,0,0
2019-07-17,108565,2019-07-17,62,15,4,0,0
2019-09-02,271812,2019-09-02,146,22,5,0,0
2019-08-17,232440,2019-08-17,46,6,1,0,0
2019-07-12,230440,2019-10-23,1,1,0,0,0
2019-09-07,402528,2019-09-07,37,8,2,0,0
2019-07-05,121687,2019-07-05,68,12,2,0,0
2019-08-23,447826,2019-08-30,18,1,0,0,0
2019-08-20,109222,2019-08-24,3,2,0,0,0
2019-09-01,125659,2019-09-01,38,14,3,0,0
2019-08-18,113822,2019-08-22,3,0,0,0,0
2019-07-11,142258,2019-07-13,11,5,1,0,0
2019-07-25,302203,2019-07-25,39,7,2,0,0
2019-08-19,248485,2019-08-30,7,1,0,0,0
2019-08-19,141578,2019-08-19,20,1,0,0,0
2019-08-11,148987,2019-08-23,8,2,1,0,0
2019-07-08,234583,2019-07-27,3,3,1,0,0
2019-08-29,152070,2019-09-10,2,2,1,0,0
2019-08-31,457208,2019-09-01,41,7,1,0,0
2019-08-29,140867,2019-08-29,49,8,2,0,0
2019-07-03,107352,2019-07-03,68,7,1,0,0
2019-09-14,711403,2019-09-14,93,10,2,0,0
2019-07-17,105641,2019-08-10,6,2,0,0,0
2019-08-30,258872,2019-12-06,4,3,1,0,0
2019-08-10,136350,2019-08-10,81,36,10,1,0
2019-09-15,108540,2019-10-30,1,1,0,0,0
2019-07-05,170413,2019-07-05,66,9,2,0,0
2019-08-30,200960,2019-08-31,0,0,0,0,0
2019-07-23,118891,2019-08-03,3,2,0,0,0
2019-07-04,161411,2019-07-07,3,3,1,0,0
2019-09-08,118583,2019-09-09,230,34,9,1,0
2019-07-19,125552,2019-07-19,151,8,2,0,0
2019-09-08,615541,2019-09-08,16,2,1,0,0
2019-08-16,106951,2019-08-25,7,7,2,0,0
2019-08-10,236509,2019-08-10,33,7,1,0,0
2019-08-10,220437,2019-08-11,32,5,1,0,0
2019-07-23,512756,2019-07-23,16,2,0,0,0
2019-07-02,123621,2019-07-02,43,5,1,0,0
2019-07-12,253631,2019-07-13,7,2,0,0,0
2019-07-11,222482,2019-07-11,23,5,1,0,0
2019-09-13,121235,2019-09-13,23,30,6,1,0
2019-09-01,234048,2019-09-01,70,5,1,0,0
2019-08-10,262256,2019-08-17,5,3,1,0,0
2019-09-05,187967,2019-09-05,32,2,1,0,0
2019-07-15,115651,2019-07-26,9,1,0,0,0
2019-07-23,135221,2019-07-26,7,2,0,0,0
2019-08-16,241020,2019-10-04,1,1,0,0,0
2019-08-14,127450,2019-08-14,27,12,3,1,0
2019-08-04,110872,2019-08-31,7,1,0,0,0
2019-07-27,108957,2019-10-16,2,1,0,0,0
2019-08-12,122043,2019-08-12,109,17,5,1,0
2019-07-31,106082,2019-08-05,11,9,1,0,0
2019-09-15,129501,2019-09-15,11,0,0,0,0
2019-08-13,683199,2019-08-13,1,1,0,0,0
2019-08-14,149122,2019-08-14,91,9,1,0,0
2019-09-04,117639,2019-09-04,28,12,3,1,0
2019-07-19,495637,2019-07-26,4,1,0,0,0
2019-07-19,312875,2019-07-21,4,1,0,0,0
2019-09-06,201440,2019-09-06,69,16,4,1,0
2019-09-15,264710,2019-09-15,35,9,3,0,0
2019-07-15,332647,2019-07-15,23,2,1,0,0
2019-08-31,122641,2019-09-01,57,10,3,1,0
2019-08-16,138224,2019-08-16,117,20,3,0,0
2019-07-19,217954,2019-07-19,58,14,3,0,0
2019-07-13,487793,2019-07-13,61,7,2,0,0
2019-07-25,106070,2019-07-25,83,8,2,0,0
2019-07-07,264200,2019-07-19,2,2,0,0,0
2019-07-13,262102,2019-07-13,39,37,8,1,0
2019-08-21,446460,2019-08-24,8,4,1,0,0
2019-07-09,118861,2019-07-17,5,4,1,0,0
2019-09-03,225877,2019-09-03,68,4,1,0,0
2019-08-16,323886,2019-08-18,39,8,2,0,0
2019-09-11,227324,2019-09-11,32,11,2,0,0
2019-09-05,264250,2019-09-06,6,1,0,0,0
2019-07-08,258872,2019-09-11,10,10,3,0,0
2019-08-05,495554,2019-08-16,1,1,0,0,0
2019-08-24,217442,2019-08-24,39,15,4,0,0
2019-08-29,592368,2019-08-29,8,1,0,0,0
2019-07-09,495514,2019-07-09,58,6,1,0,0
2019-08-10,112170,2019-12-06,2,1,0,0,0
2019-07-31,210852,2019-07-31,54,9,2,0,0
2019-08-29,208535,2019-08-30,5,2,0,0,0
2019-09-09,113084,2019-09-20,1,1,0,0,0
2019-08-28,201202,2019-08-28,14,5,1,0,0
2019-08-17,114812,2019-08-18,2,2,0,0,0
2019-07-26,204054,2019-08-02,2,0,0,0,0
2019-09-04,186061,2019-09-04,46,18,4,0,0
2019-08-11,107927,2019-08-11,46,7,1,0,0
